COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9541          ;TRATOR DE ESTEIRAS COM LÂMINA - 259 KW ;;;;1,00000; 1,00 ; -   ; 380,1500 ; 139,6015 ; 380,1500 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 380,1500 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9824          ;SERVENTE ;;;;;;2,00000;H     ; 17,4313 ; 34,8626 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 34,8626 ;
PRODUÇÃO DA EQUIPE;; 1.600,00000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 415,0126 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 0,2594 ;
;;;;;;;;Custo FIC;0,4630; 0,0012 ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;;;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 0,2600 ;
BDI;;;;;;;;;; 0,0600 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 0,3200 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 5501701              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Destocamento de árvores com diâmetro de 0,15 a 0,30 m ;;;;;;;;;UNIDADE:;un    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9541          ;TRATOR DE ESTEIRAS COM LÂMINA - 259 KW ;;;;1,00000; 1,00 ; -   ; 380,1500 ; 139,6015 ; 380,1500 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 380,1500 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9824          ;SERVENTE ;;;;;;2,00000;H     ; 17,4313 ; 34,8626 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 34,8626 ;
PRODUÇÃO DA EQUIPE;; 20,75000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 415,0126 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 20,0006 ;
;;;;;;;;Custo FIC;0,4630; 0,0926 ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;;;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 20,0900 ;
BDI;;;;;;;;;; 4,3200 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 24,4100 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 5501702              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Destocamento de árvores com diâmetro maior que 0,30 m ;;;;;;;;;UNIDADE:;un    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9541          ;TRATOR DE ESTEIRAS COM LÂMINA - 259 KW ;;;;1,00000; 1,00 ; -   ; 380,1500 ; 139,6015 ; 380,1500 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 380,1500 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9824          ;SERVENTE ;;;;;;2,00000;H     ; 17,4313 ; 34,8626 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 34,8626 ;
PRODUÇÃO DA EQUIPE;; 8,30000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 415,0126 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 50,0015 ;
;;;;;;;;Custo FIC;0,4630; 0,2315 ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;;;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 50,2300 ;
BDI;;;;;;;;;; 10,8000 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 61,0300 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 5501710              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Escavação, carga e transporte em material de 1ª categoria - DMT de 50 m ;;;;;;;;;UNIDADE:;m³    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9541          ;TRATOR DE ESTEIRAS COM LÂMINA - 259 KW ;;;;1,00000; 1,00 ; -   ; 380,1500 ; 139,6015 ; 380,1500 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 380,1500 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9824          ;SERVENTE ;;;;;;1,00000;H     ; 17,4313 ; 17,4313 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 17,4313 ;
PRODUÇÃO DA EQUIPE;; 286,19000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 397,5813 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 1,3892 ;
;;;;;;;;Custo FIC;2,7800; 0,0386 ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;;;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 1,4300 ;
BDI;;;;;;;;;; 0,3100 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 1,7400 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 5502135              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Escavação, carga e transporte de material de 1ª categoria - DMT de 50 a 200 m - caminho de serviço em revestimento primário - com escavadeira e caminhão basculante de 14 m³ ;;;;;;;;;UNIDADE:;m³    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9515          ;ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS COM CAÇAMBA COM CAPACIDADE DE 1,56 M³ - 118 KW ;;;;1,00000; 1,00 ; -   ; 182,1183 ; 81,2526 ; 182,1183 ;
E9667          ;CAMINHÃO BASCULANTE COM CAPACIDADE DE 14 M³ - 188 KW ;;;;3,00000; 0,91 ; 0,09 ; 168,4914 ; 56,1684 ; 475,1470 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 657,2653 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9824          ;SERVENTE ;;;;;;1,00000;H     ; 17,4313 ; 17,4313 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 17,4313 ;
PRODUÇÃO DA EQUIPE;; 230,19000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 674,6966 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 2,9310 ;
;;;;;;;;Custo FIC;2,7800; 0,0815 ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;;;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 3,0100 ;
BDI;;;;;;;;;; 0,6500 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 3,6600 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 5502136              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Escavação, carga e transporte de material de 1ª categoria - DMT de 200 a 400 m - caminho de serviço em revestimento primário - com escavadeira e caminhão basculante de 14 m³ ;;;;;;;;;UNIDADE:;m³    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9515          ;ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS COM CAÇAMBA COM CAPACIDADE DE 1,56 M³ - 118 KW ;;;;1,00000; 1,00 ; -   ; 182,1183 ; 81,2526 ; 182,1183 ;
E9667          ;CAMINHÃO BASCULANTE COM CAPACIDADE DE 14 M³ - 188 KW ;;;;4,00000; 0,76 ; 0,24 ; 168,4914 ; 56,1684 ; 566,1355 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 748,2538 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9824          ;SERVENTE ;;;;;;1,00000;H     ; 17,4313 ; 17,4313 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 17,4313 ;
PRODUÇÃO DA EQUIPE;; 230,19000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 765,6851 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 3,3263 ;
;;;;;;;;Custo FIC;2,7800; 0,0925 ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;;;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 3,4200 ;
BDI;;;;;;;;;; 0,7400 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 4,1600 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 5502139              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Escavação, carga e transporte de material de 1ª categoria - DMT de 800 a 1.000 m - caminho de serviço em revestimento primário - com escavadeira e caminhão basculante de 14 m³ ;;;;;;;;;UNIDADE:;m³    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9515          ;ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS COM CAÇAMBA COM CAPACIDADE DE 1,56 M³ - 118 KW ;;;;1,00000; 1,00 ; -   ; 182,1183 ; 81,2526 ; 182,1183 ;
E9667          ;CAMINHÃO BASCULANTE COM CAPACIDADE DE 14 M³ - 188 KW ;;;;4,00000; 0,93 ; 0,07 ; 168,4914 ; 56,1684 ; 642,5152 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 824,6335 ;
B - MÃO DE OBRA;;;;;;;QUANT.;UNIDADE;CUSTO HORÁRIO;"CUSTO 
HORÁRIO TOTAL";
;;;;;;;;;;;
P9824          ;SERVENTE ;;;;;;1,00000;H     ; 17,4313 ; 17,4313 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;CUSTO HORÁRIO TOTAL DE MÃO DE OBRA;;;;;;; 17,4313 ;
PRODUÇÃO DA EQUIPE;; 230,19000 ;CUSTO HORÁRIO TOTAL DE EXECUÇÃO;;;;;;; 842,0648 ;
;;;CUSTO UNITÁRIO DE EXECUÇÃO;;;;;;; 3,6581 ;
;;;;;;;;Custo FIC;2,7800; 0,1017 ;
;;;;;;;;Custo FIT;         ; -   ;
C - MATERIAIS;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE MATERIAL;;;;;;;;;;;
D - ATIVIDADES AUXILIARES;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO TOTAL DE ATIVIDADES AUXILIARES;;;;;;;;;;;
E -TEMPO FIXO;;;;;;QUANTIDADE;;UNIDADE;PREÇO UNITÁRIO;"CUSTO 
UNITÁRIO";
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TEMPO FIXO;;;;;;;;;;;
F - TRANSPORTES;;Qtde;Unid.;Custo;;;DMT;;;CUSTO UNITÁRIO;
;;;;(LN);(RP);(PV);(LN);(RP);(PV);;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO UNITÁRIO TOTAL DE TRANSPORTE;;;;;;;;;;;
CUSTO UNITÁRIO DIRETO TOTAL;;;;;;;;;; 3,7600 ;
BDI;;;;;;;;;; 0,8100 ;
CUSTO UNITÁRIO TOTAL;;;;;;;;;; 4,5700 ;
;;;;;;;;;;;
;;;;;;;;;;;
COMPOSIÇÃO DOS CUSTOS UNITÁRIOS DOS SERVIÇOS;;;;;;;;;;;
PROPONENTE: VIA MAGNA INFRAESTRUTURA LTDA;;;;;;;;;;;
RODOVIA: ;MS-345 (LOTE 3);TRECHO:;ENTR. BR-419/MS - BONITO;;;;;SUBTRECHO:;EST. 2605+00,000 a 3742+00,000;;
ITEM:; 5502140              ;;;;;;;;;;
DESCRIÇÃO DO SERVIÇO:;;;;;;;;;DATA BASE:;JANEIRO-2021;
Escavação, carga e transporte de material de 1ª categoria - DMT de 1.000 a 1.200 m - caminho de serviço em revestimento primário - com escavadeira e caminhão basculante de 14 m³ ;;;;;;;;;UNIDADE:;m³    ;
A - EQUIPAMENTOS;;;;;QUANT.;UTILIZAÇÃO;;CUSTO OPERACIONAL;;"CUSTO 
HORÁRIO TOTAL";
;;;;;;OPERATIVA;IMPROD;OPERATIVO;IMPROD;;
E9515          ;ESCAVADEIRA HIDRÁULICA SOBRE ESTEIRAS COM CAÇAMBA COM CAPACIDADE DE 1,56 M³ - 118 KW ;;;;1,00000; 1,00 ; -   ; 182,1183 ; 81,2526 ; 182,1183 ;
E9667          ;CAMINHÃO BASCULANTE COM CAPACIDADE DE 14 M³ - 188 KW ;;;;4,00000; 0,97 ; 0,03 ; 168,4914 ; 56,1684 ; 660,4868 ;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
CUSTO HORÁRIO TOTAL DE EQUIPAMENTOS;;;;;;;;;; 842,6051 ;
